Brand,Description,Size,Class,ClassName,ClassCategoryNumber
16620,Luna de Oro Strwbry Marg Wne,750mL,816,AMERICAN MISCELLANEOUS-INC NA,2
16635,Art Spritz Apertivo,250mL 4 Pk,816,AMERICAN MISCELLANEOUS-INC NA,2
16660,Sutter Home Fruit Infsn WBry,187mL 4 Pk,816,AMERICAN MISCELLANEOUS-INC NA,2
16662,Sutter Home Fruit Infsn Pech,187mL 4 Pk,816,AMERICAN MISCELLANEOUS-INC NA,2
16666,Sutter Home Fruit Infsn Pnap,187mL 4 Pk,816,AMERICAN MISCELLANEOUS-INC NA,2
16676,Miami Cocktail Paloma Spritz,250mL 4 Pk,816,AMERICAN MISCELLANEOUS-INC NA,2
16677,Miami Cocktail Sangria Sprit,250mL 4 Pk,816,AMERICAN MISCELLANEOUS-INC NA,2
16686,Miami Cocktail Varitey Pack,250ML 10PK,816,AMERICAN MISCELLANEOUS-INC NA,2
16719,Miami Cocktail Sunset Sangri,750mL,816,AMERICAN MISCELLANEOUS-INC NA,2
16720,Miami Cocktail Blood Orange,750mL,816,AMERICAN MISCELLANEOUS-INC NA,2
16723,Organic Copper Pot Marg Cktl,750mL,816,AMERICAN MISCELLANEOUS-INC NA,2
16764,Miami Cocktail Bellini Sprit,250mL 4 Pk,816,AMERICAN MISCELLANEOUS-INC NA,2
16766,Miami Cocktail Margarita Spr,250mL 4 Pk,816,AMERICAN MISCELLANEOUS-INC NA,2
16767,Miami Cocktail Mimosa Spritz,250mL 4 Pk,816,AMERICAN MISCELLANEOUS-INC NA,2
36608,Love Olivia Peach,750mL,816,AMERICAN MISCELLANEOUS-INC NA,2
36609,Love Olivia Watermelon,750mL,816,AMERICAN MISCELLANEOUS-INC NA,2
16446,Barefoot Cellars Pnapl Fruit,750mL,816,AMERICAN MISCELLANEOUS-INC NA,2
16588,Decoy Spritzer Svgn Bl W/Lme,250mL 4 Pk,816,AMERICAN MISCELLANEOUS-INC NA,2
16590,Decoy Spritzer Rose W/ Black,250mL 4 Pk,816,AMERICAN MISCELLANEOUS-INC NA,2
16591,Decoy Spritzer Chard W/ Lemo,250mL 4 Pk,816,AMERICAN MISCELLANEOUS-INC NA,2
16593,Decoy Spritzer Chard W/ Clem,250mL 4 Pk,816,AMERICAN MISCELLANEOUS-INC NA,2
36715,Uptown Cocktails Straw Marg,1.5L,816,AMERICAN MISCELLANEOUS-INC NA,2
36716,Uptown Cocktails Mango Marga,1.5L,816,AMERICAN MISCELLANEOUS-INC NA,2
36717,Uptown Cocktails Lime Margar,1.5L,816,AMERICAN MISCELLANEOUS-INC NA,2
36718,Uptown Cocktail Chocolatetin,1.5L,816,AMERICAN MISCELLANEOUS-INC NA,2
36731,Barefoot Cellars Pnapl Fruit,1.5L,816,AMERICAN MISCELLANEOUS-INC NA,2
16366,Franzia Refresher WldBryMsct,3L,816,AMERICAN MISCELLANEOUS-INC NA,2
16363,Franzia Resfresher Peach Mos,3L,816,AMERICAN MISCELLANEOUS-INC NA,2
16128,House Wine Pink Lemonade Fro,300mL,816,AMERICAN MISCELLANEOUS-INC NA,2
16130,House Wine Rose Frose,300mL,816,AMERICAN MISCELLANEOUS-INC NA,2
16131,House Wine Strawberry Frose,300mL,816,AMERICAN MISCELLANEOUS-INC NA,2
16207,Bully Hill Sweet Walter Pine,750mL,816,AMERICAN MISCELLANEOUS-INC NA,2
36775,Day Drinking by LBT Pntn Pnc,375mL,816,AMERICAN MISCELLANEOUS-INC NA,2
36705,Buzzballz Choco Chiller,187mL,816,AMERICAN MISCELLANEOUS-INC NA,2
18189,Flame Lily Mixed Plt 720 Btl,750mL,816,AMERICAN MISCELLANEOUS-INC NA,2
26991,Three Thieves 708 Btl Plt,750mL,816,AMERICAN MISCELLANEOUS-INC NA,2
16409,LIQS Lemon Drop Wine Cocktai,50mL 4 Pk,816,AMERICAN MISCELLANEOUS-INC NA,2
16410,LIQS Kamikaze Wine Cocktail,50mL 4 Pk,816,AMERICAN MISCELLANEOUS-INC NA,2
16411,LIQS Margarita Wine Cocktail,50mL 4 Pk,816,AMERICAN MISCELLANEOUS-INC NA,2
36707,Buzzballs Strawberry Rita Ch,187mL,816,AMERICAN MISCELLANEOUS-INC NA,2
36709,Buzzballs Lime Rita Chiller,187mL,816,AMERICAN MISCELLANEOUS-INC NA,2
36710,Buzzballs Peach Chiller,187mL,816,AMERICAN MISCELLANEOUS-INC NA,2
36711,Buzzballs Pineapple Coloda,187mL,816,AMERICAN MISCELLANEOUS-INC NA,2
14035,Hermit Woods Strawberry Rhub,750mL,816,AMERICAN MISCELLANEOUS-INC NA,2
22811,Manischewitz Cream Peach,750mL,816,AMERICAN MISCELLANEOUS-INC NA,2
19720,Cutler Creek Wh Znfdl,750mL,817,AMERICAN ROSE & OTHER PINK,2
30223,Vintage Crush White Zinfande,187mL 4 Pk,817,AMERICAN ROSE & OTHER PINK,2
30848,Crane Lake White Zinfandel,750mL,817,AMERICAN ROSE & OTHER PINK,2
17807,Josefina Rose Syrah,750mL,817,AMERICAN ROSE & OTHER PINK,2
17041,Sutter Home Pink Moscato,1.5L,817,AMERICAN ROSE & OTHER PINK,2
18107,Barefoot Cellars Pink Moscat,750mL,817,AMERICAN ROSE & OTHER PINK,2
18853,Barefoot Cellars Pink Moscat,187mL 4 Pk,817,AMERICAN ROSE & OTHER PINK,2
19914,Gum Drop Pink Moscato,750mL,817,AMERICAN ROSE & OTHER PINK,2
20032,Martin & Weyrich Pnk Moscato,750mL,817,AMERICAN ROSE & OTHER PINK,2
21225,Tisdale Vineyards Pink Mosca,750mL,817,AMERICAN ROSE & OTHER PINK,2
25947,Wine Cube Pink Moscato,3L,817,AMERICAN ROSE & OTHER PINK,2
30234,Vintage Crush Pink Moscato,750mL,817,AMERICAN ROSE & OTHER PINK,2
31315,Liberty Creek Vyds Pink Mosc,500mL,817,AMERICAN ROSE & OTHER PINK,2
18543,Trader Joe's Petit Rsv Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
19157,Inman Family Endless Crush,750mL,817,AMERICAN ROSE & OTHER PINK,2
20047,Trader Joe's Petit Rsv Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
20346,Milbrandt Rose Columbia Vly,750mL,817,AMERICAN ROSE & OTHER PINK,2
21259,Paul Hobbs Crossbarn Rose PN,750mL,817,AMERICAN ROSE & OTHER PINK,2
26341,Balletto 15 Rose Pnt Nr RRV,750mL,817,AMERICAN ROSE & OTHER PINK,2
26345,A to Z Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
26405,Simi Dry Rose Sonoma Cnty,750mL,817,AMERICAN ROSE & OTHER PINK,2
26537,George Wine Co Ferae Rose/PN,750mL,817,AMERICAN ROSE & OTHER PINK,2
23558,Alexander Valley Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
26416,Ch St Jean Bijou Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
25696,Bonny Doon Vin Gris de Cigar,750mL,817,AMERICAN ROSE & OTHER PINK,2
23647,Ponzi Pinot Noir Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
28208,Vigilance Pinot Noir Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
28229,Angeline Rose of Pinot Noir,750mL,817,AMERICAN ROSE & OTHER PINK,2
28469,Barrymore Carmel Road Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
28506,Layer Cake Rose of Pinot Nr,750mL,817,AMERICAN ROSE & OTHER PINK,2
31246,Rodney Strong Rose Pinot Nr,750mL,817,AMERICAN ROSE & OTHER PINK,2
23898,Dr Konstantin Frank Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
23899,Vino Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
23900,Salmon Run Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
26364,E&J Gallo Vyds Sweet Berry,750mL,817,AMERICAN ROSE & OTHER PINK,2
28675,House Wine Rose,375mL,817,AMERICAN ROSE & OTHER PINK,2
28672,House Wine Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
17040,Sutter Home Pink Moscato,187mL 4 Pk,817,AMERICAN ROSE & OTHER PINK,2
17066,Be. Flirty Pink Moscato,750mL,817,AMERICAN ROSE & OTHER PINK,2
17907,Rex Goliath Pink Moscato,1.5L,817,AMERICAN ROSE & OTHER PINK,2
17908,Rex Goliath Pink Moscato,750mL,817,AMERICAN ROSE & OTHER PINK,2
18064,Sutter Home Pink Moscato,187mL,817,AMERICAN ROSE & OTHER PINK,2
18106,Barefoot Cellars Pink Moscat,1.5L,817,AMERICAN ROSE & OTHER PINK,2
18300,Vendange Sweet Pink Moscato,1.5L,817,AMERICAN ROSE & OTHER PINK,2
20457,Duck Commander Miss Priss,750mL,817,AMERICAN ROSE & OTHER PINK,2
24793,Canyon Oaks Pink Moscato,750mL,817,AMERICAN ROSE & OTHER PINK,2
31084,Quail Oak Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
6919,Paul Masson Rose,1.5L,817,AMERICAN ROSE & OTHER PINK,2
8272,Paul Masson Rose Carafe,Liter,817,AMERICAN ROSE & OTHER PINK,1
8689,Paul Masson Rose,3L,817,AMERICAN ROSE & OTHER PINK,2
8705,Livingston Clrs Red Rose,1.5L,817,AMERICAN ROSE & OTHER PINK,2
8905,Livingston Cellars Red Rose,3L,817,AMERICAN ROSE & OTHER PINK,2
13959,Charles & Charles Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
14316,R Stuart Big Fire Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
14438,Bully Hill Sweet Walter Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
14444,Blackbird Vyds Arrivste Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
15404,Dom Serene Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
15860,Merriam Vyds Rose of Pnt Nr,750mL,817,AMERICAN ROSE & OTHER PINK,2
16201,Simple Life Rose CA,750mL,817,AMERICAN ROSE & OTHER PINK,2
16257,Sutter Home Pink Moscato,750mL,817,AMERICAN ROSE & OTHER PINK,2
17458,Skinnygirl Rose Wine,750mL,817,AMERICAN ROSE & OTHER PINK,2
18015,Cline Mourvedre Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
18386,Sequin Delicately Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
18780,Girl Go Lightly Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
18923,Rendezvous Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
18981,The Light Grape Rose Blend,750mL,817,AMERICAN ROSE & OTHER PINK,2
19338,St Supery Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
19370,Barefoot Perfectly Pink,750mL,817,AMERICAN ROSE & OTHER PINK,2
19658,Hogwash Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
22211,Breakwater Vyds Rose Rugosa,750mL,817,AMERICAN ROSE & OTHER PINK,2
22327,Saved Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
23201,Sterling Vntnr Coll Rose Ltd,750mL,817,AMERICAN ROSE & OTHER PINK,2
23459,Pret A Boire Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
23474,Anew Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
23957,Angels & Cowboys Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
23991,Martin Ray 15 Rose of Pnt Nr,750mL,817,AMERICAN ROSE & OTHER PINK,2
24259,Red Car Rose of Pnt Nr Sonma,750mL,817,AMERICAN ROSE & OTHER PINK,2
24399,Plum Island Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
24439,Des Amis Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
24525,Tablas Crk Patelin Tblas Ros,750mL,817,AMERICAN ROSE & OTHER PINK,2
24969,Red Fish Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
25222,G Ferrer Etesian Pnt Nr Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
25230,Love Drunk Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
25446,KJ Gr Rsv Rose Sonoma Cnty,750mL,817,AMERICAN ROSE & OTHER PINK,2
25706,North by Northwest Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
25734,Elouan Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
25852,Dom Serene Rose,1.5L,817,AMERICAN ROSE & OTHER PINK,2
25908,Love Noir Sultry Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
25958,DarkHorse Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
26198,Chronic Cellars Pink Pedals,750mL,817,AMERICAN ROSE & OTHER PINK,2
26239,Sokol Blosser Rose of Pnt Nr,750mL,817,AMERICAN ROSE & OTHER PINK,2
26240,Pomelo Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
26243,A Proper Pink,750mL,817,AMERICAN ROSE & OTHER PINK,2
26279,Josh Cellars Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
26301,Brooks Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
26556,Willamette Vly WC Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
26564,Klinker Brick Rose Lodi,750mL,817,AMERICAN ROSE & OTHER PINK,2
26630,Underwood Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
26713,Victor Hugo Les Mis Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
26901,McCall Marjorie's Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
26927,Underwood Cans Rose,375mL,817,AMERICAN ROSE & OTHER PINK,2
27243,Stars Like Ours Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
27544,Chloe Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
27999,Luna Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
28221,Bota Box California Dry Rose,3L,817,AMERICAN ROSE & OTHER PINK,2
28227,Cupcake Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
28251,Conundrum Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
28314,Black Rose,3L,817,AMERICAN ROSE & OTHER PINK,2
28438,Black Box Rose California,500mL,817,AMERICAN ROSE & OTHER PINK,2
28440,Black Box Rose California 3L,3L,817,AMERICAN ROSE & OTHER PINK,2
28446,Meiomi Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
28448,Day Owl Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
28462,Apothic Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
28485,Summer Water Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
28502,Frog's Leap Grenouille Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
28504,Charles & Charles Rose,1.5L,817,AMERICAN ROSE & OTHER PINK,2
28531,La Crema Pinot Noir Rose Mon,750mL,817,AMERICAN ROSE & OTHER PINK,2
28532,Noble Vines 515 Rose Central,750mL,817,AMERICAN ROSE & OTHER PINK,2
28541,Barefoot Cellars Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
28576,The Drop Rose,Liter,817,AMERICAN ROSE & OTHER PINK,2
28598,Chateau Julien Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
28605,Flowers Rose of Pinot Noir,750mL,817,AMERICAN ROSE & OTHER PINK,2
28613,Shelburne Vyds Whimsey Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
28619,Beringer Main & Vine Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
28620,Beringer Main & Vine Rose,1.5L,817,AMERICAN ROSE & OTHER PINK,2
28680,Casa Larga Dry Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
28699,Ferraro Carano Dry Sangioves,750mL,817,AMERICAN ROSE & OTHER PINK,2
28730,Vinum Cellars Rose Paso Robl,19.5L,817,AMERICAN ROSE & OTHER PINK,2
28731,Vinum Cellars Rose Paso Robl,750mL,817,AMERICAN ROSE & OTHER PINK,2
28745,Great Oregon Wine Co Rose,187mL 4 Pk,817,AMERICAN ROSE & OTHER PINK,2
28748,Great Oregon Wine Co Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
28802,Castle Rock Rose Pinot Noir,750mL,817,AMERICAN ROSE & OTHER PINK,2
28804,De Loach CA Heritage Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
28805,Belle Glos Oeil Predix Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
28807,Sanford Rose of Pinot Noir,750mL,817,AMERICAN ROSE & OTHER PINK,2
28867,Fount Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
28880,Julia's Dazzle Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
28892,Benton-Lane Willamette,750mL,817,AMERICAN ROSE & OTHER PINK,2
28903,Bliss Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
28917,St Gregory Pinot Noir Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
28939,14 Hands Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
28988,House Wine Rose,3L,817,AMERICAN ROSE & OTHER PINK,2
29002,Copain Tous Ensemble 16 Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
29003,Hoopla Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
29004,Steele Cabernet Franc Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
29029,Clos Pegase Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
29100,McManis Rose of Pinot Noir,750mL,817,AMERICAN ROSE & OTHER PINK,2
29196,Balo Vineyards Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
29222,Vintjs Grenache Rose Rouge,750mL,817,AMERICAN ROSE & OTHER PINK,2
29265,Marietta Cellars Old Vine Ro,750mL,817,AMERICAN ROSE & OTHER PINK,2
29368,Miralta Rose Monterey,750mL,817,AMERICAN ROSE & OTHER PINK,2
29390,Barra Pinot Noir Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
29822,Barefoot Cellars Rose,1.5L,817,AMERICAN ROSE & OTHER PINK,2
29823,Barefoot Cellars Rose,187mL 4 Pk,817,AMERICAN ROSE & OTHER PINK,2
30218,Hess Shirtail Ranches Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
30559,Bota Mini Dry Rose,500mL,817,AMERICAN ROSE & OTHER PINK,2
30681,Fossil Point Rose CC,750mL,817,AMERICAN ROSE & OTHER PINK,2
30696,Backpack Cheeky Rose 4-pk,250mL 4 Pk,817,AMERICAN ROSE & OTHER PINK,2
30736,Archivist Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
30904,Clos du Bois Rose Light Bubb,750mL,817,AMERICAN ROSE & OTHER PINK,2
30923,Wine Cube Rose,500mL,817,AMERICAN ROSE & OTHER PINK,2
30924,Wine Cube Rose,3L,817,AMERICAN ROSE & OTHER PINK,2
30948,Edna Valley Vineyards Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
30949,Prophecy French Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
30983,Ava Grace Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
30984,Dorsay French Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
30986,Franzia Rose,5L,817,AMERICAN ROSE & OTHER PINK,2
31042,719 West Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
31051,Decoy by Duckhorn Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
31064,California Roots Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
31076,La Crema 17 Pnt Nr Monterey,750mL,817,AMERICAN ROSE & OTHER PINK,2
31077,KJ Vintners Rsv Rose CA,750mL,817,AMERICAN ROSE & OTHER PINK,2
31089,Portlandia Rose Oregon,750mL,817,AMERICAN ROSE & OTHER PINK,2
31114,Erath Rose Pinot Noir,750mL,817,AMERICAN ROSE & OTHER PINK,2
31115,Chateau Ste Michelle Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
31117,Summer Water Rose,1.5L,817,AMERICAN ROSE & OTHER PINK,2
31155,Cherry Blossom Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
31208,Meiomi Rose Monterey PALLET,750mL,817,AMERICAN ROSE & OTHER PINK,2
31242,Sutter Home Rose,187mL 4 Pk,817,AMERICAN ROSE & OTHER PINK,2
31265,Bandit Rose,Liter,817,AMERICAN ROSE & OTHER PINK,2
31273,Lenz Firefly Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
31304,Cirque Du Soleil Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
31364,L'Oliveto Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
31350,Joe to Go Rose,375mL,817,AMERICAN ROSE & OTHER PINK,2
31393,Candy Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
31394,Precarious Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
31785,Peter Vella Pink Moscato San,5L,817,AMERICAN ROSE & OTHER PINK,2
31432,FitVine Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
31498,Ava Grace Rose Can,375mL,817,AMERICAN ROSE & OTHER PINK,2
31619,Dark Horse Rose,375mL,817,AMERICAN ROSE & OTHER PINK,2
31620,Rosehaven Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
31628,St Mayhem Tao Mint Fizz Rose,250mL 2 Pk,817,AMERICAN ROSE & OTHER PINK,2
31786,Proverb Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
31434,Cristom Estate Rose of PN,750mL,817,AMERICAN ROSE & OTHER PINK,2
31586,Clos du Bois Rose California,750mL,817,AMERICAN ROSE & OTHER PINK,2
31587,Band of Roses Washington,750mL,817,AMERICAN ROSE & OTHER PINK,2
31611,Shaw Rose Organic,750mL,817,AMERICAN ROSE & OTHER PINK,2
31825,VINTJS Rose Monterey County,750mL,817,AMERICAN ROSE & OTHER PINK,2
31861,Joliesse Vineyards Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
31868,Sean Minor 4B Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
31871,Ryder Estate Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
31978,Aerena Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
31985,Barrymore Carmel Road 17 Rse,750mL,817,AMERICAN ROSE & OTHER PINK,2
31986,Cambria Julias Vyd Rose Pnt,750mL,817,AMERICAN ROSE & OTHER PINK,2
31987,Willakenzie Willamette Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
32046,Martin Ray 17 Rose of PN,750mL,817,AMERICAN ROSE & OTHER PINK,2
32056,Banshee 17 Mendocino Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
32057,Hogwash 2017 California Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
32099,Smoke Tree Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
32110,Tangent Rose,375mL 4 Pk,817,AMERICAN ROSE & OTHER PINK,2
32112,Shelburne Vyd Capsize Rose,Liter,817,AMERICAN ROSE & OTHER PINK,2
32124,Magnolia Grove Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
32156,Portlandia Oregon Rose 16,750mL,817,AMERICAN ROSE & OTHER PINK,2
32172,Nomikai CA Fizzy Rose Can,187mL,817,AMERICAN ROSE & OTHER PINK,2
32193,Walnut Crest Vitners Rsv Ros,1.5L,817,AMERICAN ROSE & OTHER PINK,2
32298,Vintage Crush Pink Moscato,1.5L,817,AMERICAN ROSE & OTHER PINK,2
32420,Summer Water Rose KEG,20L,817,AMERICAN ROSE & OTHER PINK,2
32559,Nantucket Vyd Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
32415,Underwood Strawberry Cooler,375mL,817,AMERICAN ROSE & OTHER PINK,2
26563,Electric Reindeer White Zin,750mL,817,AMERICAN ROSE & OTHER PINK,2
32581,Eufloria Rose Can,375mL,817,AMERICAN ROSE & OTHER PINK,2
32688,MANCAN Rose,375mL,817,AMERICAN ROSE & OTHER PINK,2
32944,Bucket List Pink Moscato,750mL,817,AMERICAN ROSE & OTHER PINK,2
32780,Blood Orange Grand Rsv Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
32875,Dear Mom Oregon Rose 4pk,187mL 4 Pk,817,AMERICAN ROSE & OTHER PINK,2
32896,Bread & Butter Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
32946,Bucket List Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
33044,Cupcake Rose,375mL,817,AMERICAN ROSE & OTHER PINK,2
33124,Chloe Rose,1.5L,817,AMERICAN ROSE & OTHER PINK,2
33131,The Collection Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
33237,Barefoot Cellars Box Rose,3L,817,AMERICAN ROSE & OTHER PINK,2
33241,Barefoot Cellars Box Rose,500mL,817,AMERICAN ROSE & OTHER PINK,2
33243,Crafters Union Rose Can,375mL,817,AMERICAN ROSE & OTHER PINK,2
33246,R M Woodbridge Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
33247,R M Woodbridge Rose,1.5L,817,AMERICAN ROSE & OTHER PINK,2
33266,The Dreaming Tree Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
33281,Benziger Rose Sonoma Coast,750mL,817,AMERICAN ROSE & OTHER PINK,2
33336,SunSeeker Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
33340,Sterling Vintners Cltn Rose,375mL,817,AMERICAN ROSE & OTHER PINK,2
33434,Smoking Loon 17 Steelbrd Ros,750mL,817,AMERICAN ROSE & OTHER PINK,2
33456,A by Acacia Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
33472,Grady FV Pinot Noir Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
33482,Day Owl Rose,375mL,817,AMERICAN ROSE & OTHER PINK,2
33483,Cense Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
33496,14 Hands Rose Can,375mL,817,AMERICAN ROSE & OTHER PINK,2
33500,Sonoma-Cutrer Vyds Rose PN,750mL,817,AMERICAN ROSE & OTHER PINK,2
33523,Muddy Boot Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
33590,Hayes Ranch Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
33674,Underwood Rose Bubbles,750mL,817,AMERICAN ROSE & OTHER PINK,2
33535,California Candy Rose 4pkCan,250mL 4 Pk,817,AMERICAN ROSE & OTHER PINK,2
33605,Raeburn Rose Russian River V,750mL,817,AMERICAN ROSE & OTHER PINK,2
33629,Bodewell Rose of Pinot Noir,750mL,817,AMERICAN ROSE & OTHER PINK,2
33641,Right Now Dry Rose,375mL,817,AMERICAN ROSE & OTHER PINK,2
33642,Right Now Shimmer Rose,375mL,817,AMERICAN ROSE & OTHER PINK,2
33666,Robert Hall Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
33696,Woodbridge Rose,187mL 4 Pk,817,AMERICAN ROSE & OTHER PINK,2
33699,Bonterra Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
33723,Tatoo Girl Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
33778,Josh Cellars Rose Qrtr Plt,750mL,817,AMERICAN ROSE & OTHER PINK,2
24429,Muddy Boot Rose Can,375mL,817,AMERICAN ROSE & OTHER PINK,2
33648,Kiona Heart of the Hill Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
33801,Sutter Home Rose,500mL,817,AMERICAN ROSE & OTHER PINK,2
33802,Sutter Home Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
33803,Sutter Home Rose,1.5L,817,AMERICAN ROSE & OTHER PINK,2
33804,Joel Gott Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
34000,Fess Parker Pinot Noir Rose,750mL,817,AMERICAN ROSE & OTHER PINK,2
34010,West + Wilder Dry Rose Cans,250ML 3Pk,817,AMERICAN ROSE & OTHER PINK,2
